  0.3240000000E+01  0.2512610125E+02  0.2553372175E+02
  0.3250000000E+01  0.2537736227E+02  0.2579033992E+02
  0.3260000000E+01  0.2563113589E+02  0.2604953714E+02
  0.3270000000E+01  0.2588744725E+02  0.2631133934E+02
  0.3280000000E+01  0.2614632172E+02  0.2657577270E+02
  0.3290000000E+01  0.2640778494E+02  0.2684286366E+02
  0.3300000000E+01  0.2667186279E+02  0.2711263892E+02
  0.3310000000E+01  0.2693858142E+02  0.2738512547E+02
  0.3320000000E+01  0.2720796723E+02  0.2766035056E+02
  0.3330000000E+01  0.2748004690E+02  0.2793834170E+02
  0.3340000000E+01  0.2775484737E+02  0.2821912671E+02
  0.3350000000E+01  0.2803239584E+02  0.2850273364E+02
  0.3360000000E+01  0.2831271980E+02  0.2878919088E+02
  0.3370000000E+01  0.2859584700E+02  0.2907852706E+02
  0.3380000000E+01  0.2888180547E+02  0.2937077111E+02
  0.3390000000E+01  0.2917062353E+02  0.2966595227E+02
  0.3400000000E+01  0.2946232976E+02  0.2996410005E+02
  0.3410000000E+01  0.2975695306E+02  0.3026524426E+02
  0.3420000000E+01  0.3005452259E+02  0.3056941502E+02
  0.3430000000E+01  0.3035506781E+02  0.3087664275E+02
  0.3440000000E+01  0.3065861849E+02  0.3118695817E+02
  0.3450000000E+01  0.3096520468E+02  0.3150039231E+02
  0.3460000000E+01  0.3127485672E+02  0.3181697651E+02
  0.3470000000E+01  0.3158760529E+02  0.3213674244E+02
  0.3480000000E+01  0.3190348134E+02  0.3245972208E+02
  0.3490000000E+01  0.3222251616E+02  0.3278594771E+02
  0.3500000000E+01  0.3254474132E+02  0.3311545196E+02
  0.3510000000E+01  0.3287018873E+02  0.3344826778E+02
  0.3520000000E+01  0.3319889062E+02  0.3378442846E+02
  0.3530000000E+01  0.3353087953E+02  0.3412396761E+02
  0.3540000000E+01  0.3386618832E+02  0.3446691919E+02
  0.3550000000E+01  0.3420485021E+02  0.3481331749E+02
  0.3560000000E+01  0.3454689871E+02  0.3516319715E+02
  0.3570000000E+01  0.3489236769E+02  0.3551659315E+02
  0.3580000000E+01  0.3524129137E+02  0.3587354085E+02
  0.3590000000E+01  0.3559370428E+02  0.3623407593E+02
  0.3600000000E+01  0.3594964133E+02  0.3659823444E+02
  0.3610000000E+01  0.3630913774E+02  0.3696605281E+02
  0.3620000000E+01  0.3667222912E+02  0.3733756782E+02
  0.3630000000E+01  0.3703895141E+02  0.3771281662E+02
  0.3640000000E+01  0.3740934092E+02  0.3809183673E+02
  0.3650000000E+01  0.3778343433E+02  0.3847466605E+02
  0.3660000000E+01  0.3816126868E+02  0.3886134287E+02
  0.3670000000E+01  0.3854288136E+02  0.3925190586E+02
  0.3680000000E+01  0.3892831018E+02  0.3964639407E+02
  0.3690000000E+01  0.3931759328E+02  0.4004484696E+02
  0.3700000000E+01  0.3971076921E+02  0.4044730436E+02
  0.3710000000E+01  0.4010787690E+02  0.4085380653E+02
  0.3720000000E+01  0.4050895567E+02  0.4126439411E+02
  0.3730000000E+01  0.4091404523E+02  0.4167910816E+02
  0.3740000000E+01  0.4132318568E+02  0.4209799016E+02
  0.3750000000E+01  0.4173641754E+02  0.4252108200E+02
  0.3760000000E+01  0.4215378171E+02  0.4294842598E+02
  0.3770000000E+01  0.4257531953E+02  0.4338006484E+02
  0.3780000000E+01  0.4300107273E+02  0.4381604174E+02
  0.3790000000E+01  0.4343108345E+02  0.4425640028E+02
  0.3800000000E+01  0.4386539429E+02  0.4470118449E+02
  0.3810000000E+01  0.4430404823E+02  0.4515043887E+02
  0.3820000000E+01  0.4474708871E+02  0.4560420832E+02
  0.3830000000E+01  0.4519455960E+02  0.4606253823E+02
  0.3840000000E+01  0.4564650520E+02  0.4652547444E+02
  0.3850000000E+01  0.4610297025E+02  0.4699306323E+02
  0.3860000000E+01  0.4656399995E+02  0.4746535137E+02
